timestamp,open,high,low,close,volume
2018-02-16,5.7700,5.8000,5.7200,5.7600,19577342
2018-02-15,5.7400,5.7600,5.6700,5.7300,18949133
2018-02-14,5.4800,5.6750,5.4700,5.6500,23128283
2018-02-13,5.4900,5.5250,5.4800,5.5100,13048183
2018-02-12,5.4900,5.5400,5.4600,5.5100,18404698
2018-02-09,5.4400,5.4800,5.2300,5.4000,27551439
2018-02-08,5.5000,5.5100,5.3500,5.3600,26385905
2018-02-07,5.5500,5.6100,5.4900,5.5100,25095055
2018-02-06,5.3900,5.5500,5.3800,5.5100,54179808
2018-02-05,5.5100,5.5650,5.2900,5.3200,38115123
2018-02-02,5.5100,5.5290,5.3800,5.4000,33167169
2018-02-01,5.3500,5.6050,5.3000,5.4000,68413480
2018-01-31,4.8400,4.8500,4.7500,4.8100,26258880
2018-01-30,4.9400,4.9600,4.9100,4.9600,11555891
2018-01-29,4.9000,4.9700,4.8900,4.9600,35356419
2018-01-26,4.8200,4.8400,4.7700,4.8100,21352809
2018-01-25,4.8900,4.8900,4.7600,4.8000,23514102
2018-01-24,4.9000,4.9300,4.8800,4.9100,12963777
2018-01-23,4.9000,4.9300,4.9000,4.9200,6856661
2018-01-22,4.8900,4.9200,4.8500,4.9000,16071223
2018-01-19,4.9000,4.9100,4.8300,4.8400,12564644
2018-01-18,4.8700,4.9100,4.8200,4.8400,16379317
2018-01-17,4.9700,5.0000,4.9400,4.9500,10801709
2018-01-16,4.9700,4.9800,4.9200,4.9600,12399913
2018-01-12,4.8500,4.8800,4.8200,4.8700,7052692
2018-01-11,4.8200,4.8300,4.8000,4.8200,9882335
2018-01-10,4.8300,4.8600,4.7900,4.8500,16296896
2018-01-09,4.8900,4.9100,4.8700,4.9000,8067971
2018-01-08,4.8700,4.8900,4.8600,4.8800,10337377
2018-01-05,4.8700,4.9200,4.8400,4.9200,14411973
2018-01-04,4.8800,4.9100,4.8600,4.8900,9894315
2018-01-03,4.7900,4.8300,4.7800,4.8300,9007171
2018-01-02,4.7200,4.7800,4.6800,4.7600,11234451
2017-12-29,4.6900,4.7000,4.6600,4.6600,10836571
2017-12-28,4.7000,4.7300,4.6900,4.7100,9542033
2017-12-27,4.7200,4.7600,4.7000,4.7300,11006677
2017-12-26,4.7700,4.8000,4.7400,4.7800,7646398
2017-12-22,4.8150,4.8300,4.7500,4.7800,7492329
2017-12-21,4.6950,4.8300,4.6900,4.7900,23144081
2017-12-20,4.6300,4.6400,4.6000,4.6200,11700593
2017-12-19,4.7200,4.7300,4.6600,4.6700,6292196
2017-12-18,4.6800,4.7100,4.6700,4.6900,8308993
2017-12-15,4.6400,4.6493,4.5750,4.6100,19009599
2017-12-14,4.6550,4.6700,4.6100,4.6100,7906830
2017-12-13,4.6300,4.7200,4.6207,4.6800,18893662
2017-12-12,4.5600,4.5700,4.5100,4.5500,17256661
2017-12-11,4.6000,4.6200,4.5700,4.5800,19692032
2017-12-08,4.6300,4.6500,4.6100,4.6400,9519868
2017-12-07,4.6900,4.7200,4.6200,4.6300,15909655
2017-12-06,4.7000,4.7593,4.6800,4.7200,10902099
2017-12-05,4.7600,4.7800,4.7000,4.7000,14754102
2017-12-04,4.7900,4.8000,4.7300,4.7400,18383311
2017-12-01,4.9500,4.9700,4.9000,4.9500,11760079
2017-11-30,4.9800,5.0500,4.9700,5.0100,16616778
2017-11-29,5.0300,5.0400,4.9600,5.0200,21255420
2017-11-28,5.0100,5.0700,5.0000,5.0500,12832253
2017-11-27,5.0100,5.0500,5.0000,5.0100,9255794
2017-11-24,5.1000,5.1100,5.0600,5.0800,3944707
2017-11-22,5.0400,5.0600,5.0200,5.0500,7396462
2017-11-21,5.0100,5.0700,5.0100,5.0500,15375605
2017-11-20,5.0100,5.0500,4.9900,5.0100,17628406
2017-11-17,4.9500,4.9700,4.9100,4.9400,8117695
2017-11-16,4.9000,4.9500,4.8800,4.9200,14750077
2017-11-15,4.8500,4.8900,4.8200,4.8400,15281111
2017-11-14,4.8300,4.8400,4.7900,4.8300,8623133
2017-11-13,4.8500,4.8900,4.8400,4.8600,10543259
2017-11-10,4.9100,4.9500,4.8800,4.9100,19810116
2017-11-09,4.9300,4.9700,4.9200,4.9600,18512124
2017-11-08,5.0100,5.0500,5.0000,5.0500,16215094
2017-11-07,4.9500,5.0800,4.9500,5.0500,27925504
2017-11-06,5.0300,5.1400,5.0300,5.0900,21454887
2017-11-03,4.9800,4.9800,4.9100,4.9700,10048228
2017-11-02,4.9900,5.0300,4.9700,5.0300,12914239
